,natureza_acidente,bairro,tipo,dia_da_semana,mes,ano,hora_bruta
810,1,51,9,6,1,2018,19
811,1,23,9,6,1,2018,22
812,0,25,9,6,1,2018,22
813,1,12,9,0,1,2018,5
814,0,58,9,0,1,2018,8
815,1,79,9,0,1,2018,8
816,1,12,9,0,1,2018,8
817,1,13,9,0,1,2018,8
818,1,85,9,0,1,2018,9
819,1,7,9,0,1,2018,9
820,1,12,9,0,1,2018,9
821,1,40,9,0,1,2018,10
822,1,73,9,0,1,2018,10
823,1,12,9,0,1,2018,12
824,1,81,9,0,1,2018,11
825,1,58,9,0,1,2018,12
826,1,58,9,0,1,2018,12
827,1,40,9,0,1,2018,12
828,1,34,9,0,1,2018,13
829,1,58,9,0,1,2018,13
830,1,34,9,0,1,2018,13
831,1,47,9,0,1,2018,13
832,1,51,9,0,1,2018,13
833,1,58,9,0,1,2018,13
834,1,12,9,0,1,2018,14
835,0,46,9,0,1,2018,14
836,1,12,13,0,1,2018,15
837,1,79,9,0,1,2018,16
838,1,46,9,0,1,2018,16
839,1,12,9,0,1,2018,16
840,1,87,9,0,1,2018,16
841,1,11,9,0,1,2018,17
842,0,12,10,0,1,2018,17
843,1,49,9,0,1,2018,18
844,1,19,9,0,1,2018,18
845,1,40,9,0,1,2018,19
846,1,78,9,0,1,2018,19
847,1,78,9,1,1,2018,6
848,0,92,9,1,1,2018,8
849,1,55,9,1,1,2018,8
850,1,55,9,1,1,2018,8
851,1,39,9,1,1,2018,9
852,1,90,9,1,1,2018,9
853,1,12,9,1,1,2018,9
854,1,49,9,1,1,2018,9
855,1,49,9,1,1,2018,10
856,1,7,9,1,1,2018,10
857,0,85,9,1,1,2018,10
858,1,50,9,1,1,2018,10
859,0,34,9,1,1,2018,10
860,1,53,9,1,1,2018,11
861,1,42,9,1,1,2018,12
862,1,12,9,1,1,2018,12
863,1,34,9,1,1,2018,13
864,0,74,10,1,1,2018,13
865,1,62,9,1,1,2018,13
866,1,31,9,1,1,2018,15
867,0,35,9,1,1,2018,15
868,1,23,9,1,1,2018,15
869,1,39,9,1,1,2018,15
870,1,25,9,1,1,2018,15
871,1,48,9,1,1,2018,17
872,1,12,9,1,1,2018,17
873,1,90,13,1,1,2018,17
874,1,69,13,1,1,2018,18
875,1,50,9,1,1,2018,18
876,1,53,9,1,1,2018,18
877,0,78,9,1,1,2018,19
878,1,58,9,1,1,2018,19
879,1,12,9,1,1,2018,19
880,1,40,9,1,1,2018,20
881,1,71,13,1,1,2018,21
882,0,81,9,1,1,2018,21
883,0,78,9,2,1,2018,0
884,1,50,9,2,1,2018,6
885,1,53,9,2,1,2018,7
886,1,12,9,2,1,2018,8
887,0,7,9,2,1,2018,8
888,1,12,9,2,1,2018,8
889,1,75,9,2,1,2018,8
890,1,69,9,2,1,2018,9
891,1,12,9,2,1,2018,9
892,1,69,9,2,1,2018,9
893,1,14,9,2,1,2018,10
894,1,69,9,2,1,2018,11
895,1,25,9,2,1,2018,11
896,1,69,9,2,1,2018,11
897,1,85,9,2,1,2018,11
898,1,13,9,2,1,2018,12
899,1,0,9,2,1,2018,12
900,1,1,9,2,1,2018,13
901,1,53,9,2,1,2018,13
902,1,47,9,2,1,2018,14
903,0,12,9,2,1,2018,14
904,1,0,9,2,1,2018,14
905,0,85,9,2,1,2018,16
906,1,81,9,2,1,2018,16
907,1,1,9,2,1,2018,16
908,1,12,9,2,1,2018,17
909,0,13,9,2,1,2018,17
910,0,78,3,2,1,2018,17
911,1,0,9,2,1,2018,18
912,1,58,13,2,1,2018,18
913,0,83,9,2,1,2018,18
914,1,49,9,2,1,2018,18
915,1,12,9,2,1,2018,18
916,1,12,9,2,1,2018,19
917,0,78,9,2,1,2018,19
918,1,58,9,2,1,2018,20
919,0,12,9,2,1,2018,20
920,1,45,9,2,1,2018,20
921,0,6,9,2,1,2018,20
922,1,1,9,2,1,2018,21
923,1,0,9,2,1,2018,22
924,1,51,6,3,2,2018,3
925,0,74,9,3,2,2018,7
926,0,25,9,3,2,2018,7
927,1,58,9,3,2,2018,8
928,1,58,9,3,2,2018,8
929,1,22,9,3,2,2018,8
930,1,13,9,3,2,2018,9
931,1,45,9,3,2,2018,9
932,1,34,9,3,2,2018,9
933,0,53,9,3,2,2018,9
934,1,49,9,3,2,2018,10
935,1,12,9,3,2,2018,10
936,1,47,9,3,2,2018,11
937,0,56,9,3,2,2018,12
938,0,12,3,3,2,2018,12
939,1,9,9,3,2,2018,13
940,1,73,9,3,2,2018,13
941,1,12,9,3,2,2018,13
942,1,25,9,3,2,2018,14
943,1,83,9,3,2,2018,14
944,1,81,9,3,2,2018,14
945,1,90,9,3,2,2018,14
946,1,1,9,3,2,2018,14
947,0,81,9,3,2,2018,14
948,1,12,9,3,2,2018,15
949,1,81,9,3,2,2018,15
950,1,25,9,3,2,2018,16
951,1,1,9,3,2,2018,16
952,1,8,9,3,2,2018,16
953,1,50,9,3,2,2018,16
954,1,83,9,3,2,2018,17
955,1,42,9,3,2,2018,17
956,1,49,9,3,2,2018,17
957,0,85,9,3,2,2018,18
958,0,69,3,3,2,2018,18
959,1,48,6,3,2,2018,19
960,1,85,9,3,2,2018,19
961,1,13,9,3,2,2018,19
962,1,23,9,3,2,2018,19
963,1,25,9,3,2,2018,20
964,1,34,9,3,2,2018,20
965,1,35,9,3,2,2018,22
966,0,57,9,3,2,2018,23
967,1,1,9,4,2,2018,1
968,0,1,9,4,2,2018,2
969,1,58,9,4,2,2018,7
970,1,49,9,4,2,2018,7
971,1,42,9,4,2,2018,7
972,1,6,9,4,2,2018,8
973,1,15,9,4,2,2018,8
974,1,11,9,4,2,2018,9
975,1,46,9,4,2,2018,9
976,1,85,9,4,2,2018,9
977,1,46,9,4,2,2018,10
978,1,78,9,4,2,2018,10
979,1,74,9,4,2,2018,10
980,1,73,9,4,2,2018,10
981,0,45,10,4,2,2018,11
982,1,78,9,4,2,2018,11
983,1,50,9,4,2,2018,11
984,1,50,9,4,2,2018,11
985,1,39,9,4,2,2018,12
986,1,78,9,4,2,2018,12
987,1,58,9,4,2,2018,12
988,1,12,9,4,2,2018,12
989,0,30,9,4,2,2018,12
990,1,42,9,4,2,2018,12
991,0,51,9,4,2,2018,13
992,1,42,9,4,2,2018,13
993,1,12,9,4,2,2018,13
994,0,58,9,4,2,2018,13
995,1,12,9,4,2,2018,14
996,1,51,9,4,2,2018,14
997,1,12,9,4,2,2018,15
998,1,85,9,4,2,2018,15
999,1,12,9,4,2,2018,15
1000,1,40,9,4,2,2018,16
1001,0,88,9,4,2,2018,16
1002,1,63,9,4,2,2018,16
1003,1,42,9,4,2,2018,16
1004,1,23,9,4,2,2018,17
1005,1,78,9,4,2,2018,17
1006,1,58,9,4,2,2018,17
1007,1,78,9,4,2,2018,17
1008,1,8,9,4,2,2018,18
1009,1,25,9,4,2,2018,19
1010,1,58,9,4,2,2018,19
1011,1,37,6,4,2,2018,21
1012,0,81,9,4,2,2018,22
1013,0,1,9,5,2,2018,0
1014,1,1,9,5,2,2018,0
1015,0,40,9,5,2,2018,7
1016,1,1,9,5,2,2018,8
1017,1,78,9,5,2,2018,8
1018,1,7,9,5,2,2018,9
1019,1,90,9,5,2,2018,9
1020,0,12,3,5,2,2018,9
1021,1,12,9,5,2,2018,10
1022,1,8,9,5,2,2018,10
1023,0,12,10,5,2,2018,10
1024,1,46,9,5,2,2018,10
1025,1,1,9,5,2,2018,10
1026,1,12,9,5,2,2018,11
1027,1,43,9,5,2,2018,11
1028,1,75,9,5,2,2018,12
1029,1,34,9,5,2,2018,12
1030,1,46,9,5,2,2018,12
1031,1,66,13,5,2,2018,12
1032,1,50,9,5,2,2018,13
1033,1,81,9,5,2,2018,14
1034,0,38,9,5,2,2018,15
1035,1,85,9,5,2,2018,17
1036,1,49,9,5,2,2018,17
1037,1,69,9,5,2,2018,17
1038,0,0,9,5,2,2018,18
1039,1,11,9,5,2,2018,19
1040,1,12,9,5,2,2018,19
1041,1,0,9,5,2,2018,20
1042,1,7,13,5,2,2018,21
1043,1,78,9,5,2,2018,21
1044,1,12,9,5,2,2018,22
1045,1,75,9,5,2,2018,23
1046,0,58,9,6,2,2018,6
1047,0,78,9,6,2,2018,11
1048,1,50,9,6,2,2018,12
1049,1,12,9,6,2,2018,13
1050,1,66,9,6,2,2018,14
1051,0,15,9,6,2,2018,15
1052,1,12,9,6,2,2018,16
1053,0,8,9,6,2,2018,17
1054,0,8,3,6,2,2018,17
1055,1,12,13,6,2,2018,18
1056,0,24,9,6,2,2018,19
1057,1,64,9,6,2,2018,19
1058,1,85,9,6,2,2018,20
1059,1,39,9,6,2,2018,21
1060,1,19,9,0,2,2018,8
1061,1,47,9,0,2,2018,8
1062,1,39,9,0,2,2018,8
1063,1,12,9,0,2,2018,8
1064,1,74,9,0,2,2018,8
1065,1,13,9,0,2,2018,9
1066,0,8,9,0,2,2018,9
1067,0,35,9,0,2,2018,9
1068,1,39,9,0,2,2018,9
1069,1,38,9,0,2,2018,10
1070,1,51,9,0,2,2018,10
1071,1,14,9,0,2,2018,11
1072,1,49,9,0,2,2018,11
1073,0,47,9,0,2,2018,12
1074,1,12,9,0,2,2018,13
1075,1,78,9,0,2,2018,13
1076,1,85,9,0,2,2018,13
1077,1,58,9,0,2,2018,13
1078,1,12,9,0,2,2018,13
1079,1,12,9,0,2,2018,14
1080,1,0,9,0,2,2018,15
1081,1,12,9,0,2,2018,15
1082,0,8,9,0,2,2018,15
1083,0,0,9,0,2,2018,15
1084,1,47,9,0,2,2018,15
1085,1,69,9,0,2,2018,15
1086,1,81,9,0,2,2018,16
1087,0,81,9,0,2,2018,16
1088,1,49,9,0,2,2018,17
1089,1,42,9,0,2,2018,17
1090,1,49,9,0,2,2018,17
1091,1,78,13,0,2,2018,18
1092,1,13,9,0,2,2018,19
1093,0,71,9,0,2,2018,19
1094,1,12,9,0,2,2018,19
1095,1,81,9,0,2,2018,20
1096,1,58,9,0,2,2018,20
1097,1,25,9,0,2,2018,21
1098,1,49,9,0,2,2018,22
1099,1,37,9,0,2,2018,23
1100,0,78,9,1,2,2018,6
1101,0,22,9,1,2,2018,7
1102,1,31,9,1,2,2018,8
1103,0,25,3,1,2,2018,8
1104,1,1,9,1,2,2018,8
1105,1,51,9,1,2,2018,8
1106,1,78,9,1,2,2018,8
1107,1,87,9,1,2,2018,9
1108,1,55,9,1,2,2018,9
1109,1,85,9,1,2,2018,12
1110,1,34,9,1,2,2018,12
1111,1,13,9,1,2,2018,13
1112,1,39,9,1,2,2018,13
1113,1,85,9,1,2,2018,14
1114,0,39,9,1,2,2018,15
1115,1,25,9,1,2,2018,15
1116,1,58,9,1,2,2018,15
1117,1,20,9,1,2,2018,15
1118,1,79,9,1,2,2018,15
1119,1,67,9,1,2,2018,15
1120,1,31,9,1,2,2018,15
1121,1,13,9,1,2,2018,16
1122,0,49,9,1,2,2018,17
1123,1,42,9,1,2,2018,17
1124,1,89,9,1,2,2018,18
1125,1,35,9,1,2,2018,18
1126,1,58,9,1,2,2018,18
1127,1,34,9,1,2,2018,18
1128,1,47,9,1,2,2018,19
1129,1,66,9,1,2,2018,19
1130,1,78,9,1,2,2018,19
1131,1,50,9,1,2,2018,20
1132,1,85,9,1,2,2018,20
1133,1,35,9,1,2,2018,21
1134,1,58,9,1,2,2018,21
1135,0,10,9,1,2,2018,21
1136,1,81,9,1,2,2018,22
1137,0,47,9,1,2,2018,23
1138,1,10,9,2,2,2018,0
1139,1,69,9,2,2,2018,9
1140,1,45,9,2,2,2018,9
1141,1,49,9,2,2,2018,10
1142,1,78,9,2,2,2018,10
1143,1,48,9,2,2,2018,12
1144,1,83,9,2,2,2018,13
1145,1,78,9,2,2,2018,14
1146,1,73,9,2,2,2018,14
1147,1,8,9,2,2,2018,14
1148,1,49,9,2,2,2018,15
1149,1,85,9,2,2,2018,15
1150,1,34,9,2,2,2018,15
1151,1,73,9,2,2,2018,15
1152,1,46,9,2,2,2018,16
1153,1,50,9,2,2,2018,16
1154,1,85,9,2,2,2018,16
1155,1,79,9,2,2,2018,17
1156,1,24,9,2,2,2018,17
1157,1,78,9,2,2,2018,17
1158,1,12,9,2,2,2018,19
1159,1,42,9,2,2,2018,19
1160,1,39,9,2,2,2018,19
1161,1,9,13,2,2,2018,19
1162,1,78,9,2,2,2018,19
1163,1,1,9,2,2,2018,20
1164,1,13,9,2,2,2018,20
1165,1,12,9,2,2,2018,20
1166,1,1,9,2,2,2018,21
1167,1,55,9,2,2,2018,22
1168,1,49,9,3,2,2018,3
1169,1,83,9,3,2,2018,6
1170,0,55,9,3,2,2018,7
1171,1,13,9,3,2,2018,7
1172,1,1,9,3,2,2018,9
1173,1,56,9,3,2,2018,9
1174,1,39,9,3,2,2018,9
1175,1,12,9,3,2,2018,10
1176,1,86,9,3,2,2018,10
1177,1,24,9,3,2,2018,10
1178,1,35,9,3,2,2018,10
1179,1,12,9,3,2,2018,11
1180,1,47,9,3,2,2018,12
1181,1,49,9,3,2,2018,12
1182,1,31,9,3,2,2018,13
1183,1,50,9,3,2,2018,13
1184,0,78,9,3,2,2018,13
1185,1,78,9,3,2,2018,13
1186,1,53,9,3,2,2018,14
1187,1,49,9,3,2,2018,14
1188,1,90,9,3,2,2018,14
1189,1,6,9,3,2,2018,14
1190,0,1,9,3,2,2018,14
1191,1,24,9,3,2,2018,15
1192,1,7,9,3,2,2018,15
1193,1,39,9,3,2,2018,15
1194,1,50,9,3,2,2018,17
1195,1,39,9,3,2,2018,17
1196,1,55,9,3,2,2018,17
1197,1,15,9,3,2,2018,17
1198,1,79,9,3,2,2018,18
1199,1,15,9,3,2,2018,19
1200,1,69,9,3,2,2018,19
1201,1,25,13,3,2,2018,19
1202,1,47,9,3,2,2018,20
1203,0,23,9,3,2,2018,20
1204,1,49,9,3,2,2018,20
1205,1,12,13,3,2,2018,20
1206,1,12,2,3,2,2018,21
1207,1,8,9,3,2,2018,22
1208,1,13,9,3,2,2018,23
1209,1,19,9,3,2,2018,23
1210,1,12,9,4,2,2018,0
1211,0,92,6,4,2,2018,2
1212,0,25,9,4,2,2018,6
1213,1,28,9,4,2,2018,7
1214,1,12,9,4,2,2018,7
1215,1,79,9,4,2,2018,7
1216,1,49,9,4,2,2018,7
1217,1,8,9,4,2,2018,8
1218,1,1,9,4,2,2018,8
1219,1,49,9,4,2,2018,9
1220,1,58,9,4,2,2018,9
1221,0,3,9,4,2,2018,9
1222,1,34,9,4,2,2018,9
1223,1,81,9,4,2,2018,9
1224,1,90,9,4,2,2018,9
1225,0,7,9,4,2,2018,9
1226,1,34,9,4,2,2018,10
1227,1,50,9,4,2,2018,10
1228,1,1,9,4,2,2018,11
1229,1,1,9,4,2,2018,12
1230,1,84,9,4,2,2018,12
1231,1,66,9,4,2,2018,12
1232,1,66,9,4,2,2018,12
1233,1,42,9,4,2,2018,12
1234,1,8,9,4,2,2018,12
1235,1,13,9,4,2,2018,13
1236,1,90,9,4,2,2018,14
1237,1,58,9,4,2,2018,14
1238,1,81,6,4,2,2018,14
1239,1,50,9,4,2,2018,14
1240,1,34,9,4,2,2018,14
1241,1,12,9,4,2,2018,15
1242,1,50,9,4,2,2018,15
1243,1,58,9,4,2,2018,15
1244,1,23,9,4,2,2018,15
1245,1,85,13,4,2,2018,15
1246,1,0,9,4,2,2018,15
1247,1,13,9,4,2,2018,16
1248,1,51,9,4,2,2018,16
1249,1,22,9,4,2,2018,16
1250,0,78,9,4,2,2018,16
1251,1,50,9,4,2,2018,17
1252,1,45,9,4,2,2018,17
1253,1,45,13,4,2,2018,18
1254,1,74,9,4,2,2018,18
1255,0,69,9,4,2,2018,18
1256,1,12,9,4,2,2018,19
1257,1,50,9,4,2,2018,19
1258,1,25,9,4,2,2018,20
1259,0,24,9,4,2,2018,21
1260,1,42,9,4,2,2018,22
1261,1,12,9,4,2,2018,22
1262,0,50,9,4,2,2018,23
1263,1,77,9,5,2,2018,0
1264,1,12,9,5,2,2018,0
1265,1,31,9,5,2,2018,1
1266,0,12,9,5,2,2018,7
1267,0,88,9,5,2,2018,8
1268,1,50,9,5,2,2018,9
1269,1,22,9,5,2,2018,10
1270,1,22,9,5,2,2018,11
1271,0,7,9,5,2,2018,12
1272,1,49,9,5,2,2018,14
1273,1,22,9,5,2,2018,14
1274,0,25,9,5,2,2018,15
1275,1,78,9,5,2,2018,18
1276,0,13,3,5,2,2018,18
1277,0,24,9,5,2,2018,19
1278,1,13,9,5,2,2018,19
1279,1,13,3,5,2,2018,19
1280,1,37,9,5,2,2018,21
1281,0,78,9,6,2,2018,1
1282,1,12,6,6,2,2018,5
1283,1,49,6,6,2,2018,7
1284,2,45,9,6,2,2018,7
1285,1,50,9,6,2,2018,7
1286,1,58,9,6,2,2018,8
1287,1,0,9,6,2,2018,14
1288,1,34,9,6,2,2018,15
1289,0,63,9,6,2,2018,16
1290,1,31,9,6,2,2018,17
1291,0,57,9,6,2,2018,17
1292,1,9,9,6,2,2018,19
1293,1,41,13,6,2,2018,19
1294,0,23,3,6,2,2018,20
1295,1,79,9,6,2,2018,23
1296,0,71,9,0,2,2018,0
1297,1,81,9,0,2,2018,0
1298,1,81,9,0,2,2018,1
1299,1,12,9,0,2,2018,3
1300,1,12,9,0,2,2018,6
1301,1,25,9,0,2,2018,7
1302,1,37,9,0,2,2018,10
1303,1,22,9,0,2,2018,12
1304,1,85,9,0,2,2018,12
1305,1,1,9,0,2,2018,14
1306,1,12,9,0,2,2018,16
1307,1,64,6,0,2,2018,16
1308,1,13,9,0,2,2018,18
1309,1,12,9,0,2,2018,18
1310,1,7,9,0,2,2018,19
1311,1,13,13,0,2,2018,20
1312,1,73,9,0,2,2018,21
1313,1,78,9,0,2,2018,22
1314,1,11,9,0,2,2018,23
1315,1,9,5,1,2,2018,4
1316,1,8,6,1,2,2018,6
1317,1,49,9,1,2,2018,7
1318,0,78,9,1,2,2018,9
1319,1,12,9,1,2,2018,11
1320,1,69,9,1,2,2018,12
1321,1,78,9,1,2,2018,12
1322,1,90,13,1,2,2018,12
1323,1,37,9,1,2,2018,13
1324,1,49,9,1,2,2018,16
1325,1,31,9,1,2,2018,19
1326,1,23,9,1,2,2018,20
1327,1,49,9,2,2,2018,0
1328,1,13,9,2,2,2018,1
1329,1,12,9,2,2,2018,4
1330,0,87,10,2,2,2018,7
1331,0,75,10,2,2,2018,8
1332,1,92,9,2,2,2018,8
1333,0,1,9,2,2,2018,10
1334,1,92,9,2,2,2018,10
1335,1,49,9,2,2,2018,11
1336,1,50,9,2,2,2018,11
1337,0,13,9,2,2,2018,12
1338,1,12,9,2,2,2018,12
1339,1,78,9,2,2,2018,13
1340,1,12,9,2,2,2018,13
1341,1,49,9,2,2,2018,13
1342,1,12,9,2,2,2018,15
1343,0,59,9,2,2,2018,16
1344,1,49,9,2,2,2018,17
1345,0,8,3,2,2,2018,17
1346,1,58,9,2,2,2018,19
1347,1,38,9,2,2,2018,19
1348,1,50,9,2,2,2018,21
1349,0,23,9,2,2,2018,22
1350,1,34,9,2,2,2018,23
1351,1,92,9,3,2,2018,1
1352,0,92,6,3,2,2018,4
1353,1,12,9,3,2,2018,6
1354,1,25,9,3,2,2018,6
1355,1,67,9,3,2,2018,6
1356,1,24,9,3,2,2018,8
1357,1,46,9,3,2,2018,8
1358,1,69,9,3,2,2018,9
1359,1,49,9,3,2,2018,9
1360,1,69,9,3,2,2018,9
1361,0,13,3,3,2,2018,10
1362,1,42,9,3,2,2018,10
1363,1,1,9,3,2,2018,11
1364,1,6,9,3,2,2018,11
1365,1,58,9,3,2,2018,11
1366,0,9,9,3,2,2018,12
1367,1,58,9,3,2,2018,13
1368,1,74,9,3,2,2018,13
1369,1,12,9,3,2,2018,14
1370,1,36,9,3,2,2018,15
1371,1,42,9,3,2,2018,15
1372,0,1,9,3,2,2018,16
1373,1,12,13,3,2,2018,16
1374,1,7,9,3,2,2018,16
1375,1,47,9,3,2,2018,16
1376,1,45,9,3,2,2018,17
1377,1,9,9,3,2,2018,17
1378,1,50,9,3,2,2018,17
1379,0,7,9,3,2,2018,18
1380,1,39,6,3,2,2018,18
1381,1,78,9,3,2,2018,18
1382,1,78,9,3,2,2018,18
1383,0,71,9,3,2,2018,18
1384,1,40,9,3,2,2018,19
1385,1,12,9,3,2,2018,22
1386,1,46,9,3,2,2018,23
1387,1,9,6,4,2,2018,3
1388,1,83,9,4,2,2018,6
1389,1,7,9,4,2,2018,6
1390,1,47,9,4,2,2018,7
1391,0,78,9,4,2,2018,7
1392,1,12,9,4,2,2018,8
1393,1,9,9,4,2,2018,8
1394,1,69,9,4,2,2018,8
1395,1,39,9,4,2,2018,9
1396,1,49,9,4,2,2018,9
1397,1,12,9,4,2,2018,10
1398,1,87,9,4,2,2018,10
1399,1,66,9,4,2,2018,10
1400,1,24,9,4,2,2018,11
1401,1,13,9,4,2,2018,11
1402,1,69,9,4,2,2018,11
1403,1,34,9,4,2,2018,11
1404,1,13,9,4,2,2018,12
1405,0,13,9,4,2,2018,13
1406,1,79,9,4,2,2018,15
1407,1,1,9,4,2,2018,16
1408,1,58,9,4,2,2018,17
1409,1,78,9,4,2,2018,17
1410,0,64,3,4,2,2018,17
1411,1,58,9,4,2,2018,18
1412,0,64,3,4,2,2018,18
1413,0,66,9,4,2,2018,19
1414,1,58,9,4,2,2018,19
1415,1,58,9,4,2,2018,20
1416,1,69,9,4,2,2018,21
1417,1,69,9,4,2,2018,23
1418,1,12,9,5,2,2018,0
1419,1,7,9,5,2,2018,7
1420,0,78,9,5,2,2018,7
1421,1,7,9,5,2,2018,9
1422,1,22,9,5,2,2018,9
1423,1,92,9,5,2,2018,10
1424,1,83,9,5,2,2018,10
1425,1,75,9,5,2,2018,10
1426,1,12,9,5,2,2018,11
1427,1,58,9,5,2,2018,11
1428,1,23,9,5,2,2018,11
1429,1,12,9,5,2,2018,12
1430,1,45,9,5,2,2018,12
1431,1,51,9,5,2,2018,13
1432,1,24,9,5,2,2018,13
1433,1,50,9,5,2,2018,13
1434,1,34,9,5,2,2018,13
1435,0,49,9,5,2,2018,14
1436,1,47,9,5,2,2018,17
1437,1,1,9,5,2,2018,18
1438,1,92,9,5,2,2018,18
1439,1,87,2,5,2,2018,18
1440,0,69,9,5,2,2018,19
1441,0,75,9,5,2,2018,20
1442,1,84,9,5,2,2018,20
1443,1,24,9,5,2,2018,21
1444,0,74,9,5,2,2018,22
1445,1,8,9,5,2,2018,22
1446,1,49,9,5,2,2018,22
1447,1,64,9,6,2,2018,6
1448,0,78,9,6,2,2018,12
1449,1,49,9,6,2,2018,13
1450,1,12,9,6,2,2018,14
1451,1,12,9,6,2,2018,15
1452,0,48,6,6,2,2018,17
1453,1,23,9,6,2,2018,18
1454,1,50,6,6,2,2018,19
1455,1,34,9,6,2,2018,21
1456,1,12,13,6,2,2018,21
1457,1,12,9,0,2,2018,6
1458,1,11,9,0,2,2018,6
1459,1,13,9,0,2,2018,6
1460,1,1,9,0,2,2018,7
1461,1,92,10,0,2,2018,8
1462,1,43,9,0,2,2018,9
1463,1,25,9,0,2,2018,9
1464,1,67,9,0,2,2018,9
1465,1,13,9,0,2,2018,9
1466,1,78,9,0,2,2018,10
1467,1,1,9,0,2,2018,10
1468,1,42,9,0,2,2018,10
1469,1,23,9,0,2,2018,11
1470,1,49,9,0,2,2018,12
1471,0,31,9,0,2,2018,12
1472,1,29,9,0,2,2018,12
1473,1,45,9,0,2,2018,12
1474,1,81,9,0,2,2018,12
1475,1,24,9,0,2,2018,13
1476,1,12,9,0,2,2018,16
1477,1,58,9,0,2,2018,16
1478,0,49,9,0,2,2018,16
1479,0,23,9,0,2,2018,16
1480,1,51,9,0,2,2018,17
1481,0,24,9,0,2,2018,17
1482,1,92,9,0,2,2018,17
1483,1,58,9,0,2,2018,18
1484,1,22,9,0,2,2018,18
1485,0,72,10,0,2,2018,18
1486,1,64,9,0,2,2018,18
1487,1,49,9,0,2,2018,19
1488,1,31,9,0,2,2018,19
1489,1,1,9,0,2,2018,19
1490,1,22,9,0,2,2018,19
1491,1,89,9,0,2,2018,20
1492,0,10,9,0,2,2018,21
1493,0,39,9,0,2,2018,21
1494,1,20,9,0,2,2018,22
1495,1,25,9,0,2,2018,22
1496,1,51,9,1,2,2018,2
1497,1,40,9,1,2,2018,6
1498,1,40,9,1,2,2018,6
1499,1,25,9,1,2,2018,6
1500,1,12,9,1,2,2018,7
1501,1,59,9,1,2,2018,7
1502,1,57,9,1,2,2018,8
1503,1,81,9,1,2,2018,9
1504,1,0,9,1,2,2018,9
1505,1,58,9,1,2,2018,10
1506,1,7,9,1,2,2018,10
1507,1,12,9,1,2,2018,11
1508,1,13,9,1,2,2018,11
1509,1,81,9,1,2,2018,11
1510,1,9,9,1,2,2018,12
1511,1,79,9,1,2,2018,12
1512,1,24,9,1,2,2018,12
1513,1,9,9,1,2,2018,13
1514,1,12,9,1,2,2018,13
1515,0,31,3,1,2,2018,13
1516,1,15,9,1,2,2018,14
1517,0,22,9,1,2,2018,14
1518,1,46,9,1,2,2018,14
1519,1,22,9,1,2,2018,14
1520,1,58,9,1,2,2018,15
1521,1,34,9,1,2,2018,15
1522,1,90,9,1,2,2018,15
1523,1,81,9,1,2,2018,16
1524,1,42,9,1,2,2018,16
1525,1,51,9,1,2,2018,16
1526,1,34,9,1,2,2018,16
1527,1,35,9,1,2,2018,16
1528,0,25,9,1,2,2018,17
1529,1,1,9,1,2,2018,17
1530,1,49,9,1,2,2018,17
1531,1,13,9,1,2,2018,18
1532,1,58,9,1,2,2018,19
1533,1,1,9,1,2,2018,22
1534,1,12,9,1,2,2018,22
1535,0,39,9,1,2,2018,22
1536,1,56,9,2,2,2018,4
1537,1,12,9,2,2,2018,7
1538,1,37,9,2,2,2018,7
1539,1,1,9,2,2,2018,7
1540,0,23,9,2,2,2018,8
1541,1,31,9,2,2,2018,8
1542,1,49,9,2,2,2018,8
1543,1,22,9,2,2,2018,8
1544,1,90,9,2,2,2018,9
1545,1,78,9,2,2,2018,9
1546,1,67,9,2,2,2018,9
1547,1,8,9,2,2,2018,9
1548,1,7,9,2,2,2018,10
1549,1,39,9,2,2,2018,10
1550,0,49,9,2,2,2018,10
1551,1,29,9,2,2,2018,12
1552,1,50,6,2,2,2018,13
1553,1,78,9,2,2,2018,13
1554,1,58,9,2,2,2018,13
1555,1,92,9,2,2,2018,14
1556,1,1,9,2,2,2018,14
1557,1,49,9,2,2,2018,14
1558,1,31,9,2,2,2018,15
1559,1,22,9,2,2,2018,16
1560,1,13,9,2,2,2018,16
1561,1,90,9,2,2,2018,17
1562,1,52,9,2,2,2018,18
1563,1,1,9,2,2,2018,19
1564,1,58,9,2,2,2018,19
1565,1,88,9,2,2,2018,20
1566,1,81,9,2,2,2018,20
1567,1,12,9,2,2,2018,22
1568,1,12,9,2,2,2018,22
1569,1,89,6,3,2,2018,2
1570,0,49,9,3,2,2018,7
1571,1,7,9,3,2,2018,7
1572,1,52,9,3,2,2018,8
1573,1,12,9,3,2,2018,8
1574,0,7,9,3,2,2018,8
1575,1,13,9,3,2,2018,9
1576,1,49,9,3,2,2018,9
1577,0,40,9,3,2,2018,9
1578,1,78,9,3,2,2018,10
1579,1,50,9,3,2,2018,10
1580,1,78,9,3,2,2018,10
1581,1,89,9,3,2,2018,10
1582,1,7,9,3,2,2018,11
1583,1,47,9,3,2,2018,11
1584,1,42,9,3,2,2018,12
1585,1,50,9,3,2,2018,12
1586,1,1,9,3,2,2018,13
1587,1,1,9,3,2,2018,14
1588,1,31,9,3,2,2018,14
1589,0,12,9,3,2,2018,14
1590,1,78,9,3,2,2018,15
1591,1,9,9,3,2,2018,15
1592,1,3,9,3,2,2018,16
1593,1,37,9,3,2,2018,17
1594,1,78,9,3,2,2018,18
1595,1,78,9,3,2,2018,18
